g,label,CS Code,CS Code,CS Code
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Landbouwopvoedingsgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Antoniusgesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Krankzinnigengesticht""Endegeest"" en San.""Rijngeest""",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Gesticht ""Nieuw Leven""",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Vincontiusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Autoniusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Corneliagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Barbaragesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"St. Barbaragesticht,",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Gesticht ""Maria Roepaan""",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Gesticht v. Verzorging v. Ouden van dagen,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Bernardusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Gesticht der Heilige Ursula,",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Bernardusgesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Liduingesticht,",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"St, Catharinagesticht,",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"R.-K. Liefdegesticht,",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"St. Bernulphusgesticht,",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"St, Theresiagesticht,",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Gesticht "" De Goede Herder"" ",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Zenuwlijdersgesticht,",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Bonaventuragesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Bonifaciusgetsicht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Gesticht van Meeuwen,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Ziekenhuis en gesticht v. Lijders aan chronische ziekten Eudokia,2-23,2-21,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Gesticht ""Gerrit de Koker""",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"M.C. van Doorn's vrouwen-
gesticht v. weldadigheid",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Canisiusgesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Concordiagesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Ooglijdersgesticht der vereen, tot 
het verleenen van hulp aan min-
verm. Ooglijders in Zuid-Holland.",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Catharinagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Gesticht De Voorzienigheid,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Gesticht Geloof Hoop en Liefde,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Catherinagesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Gesticht De Heilige Familie,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Gemeentelijk Verzorgingsgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Geuzengesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het O.R.K. gesticht voor oude mannen en vrouwen,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Claragesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Gesticht voor Ooglijders.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,R.-K. Gesticht v. Liefdadigheid.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Clhristinagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Gesticht der Vereeniging ""Landarbeid""",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Egbertusgesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Krankzinnigengesticht ""Voorburg""",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Zustergesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Cuneragesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Krankzinnigengesticht ""Groot-Graffel""",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Onze Lieve Vrouwegesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Gesticht ,, Weldoen""",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Armengesticht""St Joseph""",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Elisabethgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Bartimeusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Van Nispengesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Gesticht der zusters van liefde,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Alexianengesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Krankzinnigengesticht Dennenoord,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Elizabethgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Elizabethgesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Eusebiusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Felixgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"St. Franciscus van Salesgesticht,",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Franciscusgest.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Franciscusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Franelscus v. Salesgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Gangulphusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Geertruidisgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Gerardus Majellagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Gerlachusgesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Gertrudisgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Gregoriusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Gudulagesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Henricusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Henrieusgesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Hyacinthusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Hypolytusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Ignatiusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Jacobsgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Jacobusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Jansgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Jeroensgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Joannesgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Joannesgesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Johannagesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Johannesgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Josephegesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,N.-H. Diaconesseninrichting,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Josephgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Josephgesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Josephhospitaal,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Jozefgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Jozefgesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Lambertusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Laurenilusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Laurentiusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Laurentiusgesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Leogesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Leonardusgesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Liduinagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Liduinagesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,ST. Luciagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"St. Luciagesticht,",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Luciagesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Lucinggesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Lueiagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Margaretha-Mariagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Mariagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Mariagesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Marinusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Marthagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Martinusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Liefdegetsticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Michaelsgesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Nicolaas en Barbaragesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,In Omnibus Charitas,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Nicolaasgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Nicolaasgesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Jesuitencollege,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Nicolansgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Norbertusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Odagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Pancrasgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Petrusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Philomenagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Piusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Rosagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Stanislausgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Theresiagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Theresiagesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Thomasgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Veronicagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Vincentiusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"St.- Vincentiusgesticht ""Stokershorst""",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Vincentiusgesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"R,-K. Wees- en Oudeliedenhuis",2-23,2-31,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,R.-K Tehuis voor Vrouwen.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Willebrordgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Willebrordogesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,R.-K. Tehuis voor Vrouwen,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,R.-K. Wees- en Oudeliedenhuis,2-23,2-31,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Willebrordusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Rekkensche Inrichting,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Willibrordusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Williebrordusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.Agnesgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.-Angelagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.Annagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.-Annagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Sanete Maria,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.Anthoniusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.Antoniusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.Bavogesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"st.-Berchmansgesticht,",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.Catharinagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.-Cornelisgesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.Cuneragesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.Elisabethgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.Franciscusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.Gertrudisgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.-Ignatiusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.-Johannesgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.Josephgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.-Josephgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.Jozephgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.Lambertusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.Leonardusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.Liduinagesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.Ludovieusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.Nicolaasgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.Olafsgesticht.,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.-Paulusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.-Petrusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St.Radbodiusgesticht,2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Voogdijgesticht ""St.Joseph""",2-23,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Doofstommeninstituut ""Effatha"" ",2-24,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Instituut voor doofstommen,2-24,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Instituut v. Doofstommen,2-24,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Retraitehuis St. Gerhardus,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Ned. Isr. Oude Mannen- en Vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Diaconie Oude Mannen- en Vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Evang. Luth. Oude Mannen- en Vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Oude Mannen-en Vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,N.-H. Oude Mannen- En Vrouwenh.,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Wijnnendts v. Stein's Fundatie voor oude mannen en vrouwen,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Oude Mannen- en Vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"N,-H. Oude mannen- en vrouwenhuis",2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Ev. Luth. Oude Mannen- en Vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Oude Mannenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Oude Mannenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Israel. Oude mannen- en Vrouwenh.,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Oude mannen en Vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Prot. Oude mannen en vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Geref. Oude Mannen- en Vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Monus' Oude Mannenhuis.,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Oudemannen- en Vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Tehuis voor oude mannen,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,N.-H. Oude Mannen- en Vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Burgerlijk oude mannen en vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Evang. Luth. Oude mannen en vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Oude Mannen- en Vrouwenhuis.,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,R.-K. Wees- en Oude Mannen- en Vrouwenhuis.,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,N. H. Oude Mannen- en Vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Tehuis voor Ouden van Dagen.,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,N.H oude mannen en vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Joseph Rustoord,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Oude-Mannen- en Vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,N.-H. Tehuis v. Ouden v. Dagen,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Ned. Israel. Mannenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Oude Maanenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Oudeliedenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Oudeliedenhuis.,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Geref. Oude Mann.- en Vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Tehuis v. Ouden v. dagen,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Tehuis v. weezen en ouden,2-31,2-43,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Tehuis voor ouden van dagen der gereformeerde kerken,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Tehuis voor Ouden van Dagen en hulpbehoevenden,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Tehuis voor ouderen van dagen
 der Geref. Kerk.",2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Oud Burger Mannen en Vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Zuster van onze lieve vrouwe,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Oudeliedenhuis Rustoord,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het vrouwenhuis,2-31,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,R.-K. Oude Vrouwenhuis,2-32,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Oude Vrouwenhuis,2-32,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Oude Vrouwenhuis,2-32,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Portug. Israel Oude Vrouwen- Zieken- en Zusterhuis,2-32,2-72,2-21
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,R.K. Oude Vrouwenhuis,2-32,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Tehuis voor Vrouwen,2-32,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Gereform. Oude Vrouwenhuis.,2-32,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Vrouwen- en St.Antoniegasthuishofje,2-32,2-41,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Her Weduwenhuis over de Broeren,2-33,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Bentincks Weduwenhuis,2-33,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Dordtmonds Weduwenhuis,2-33,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het Weduwenhuis,2-33,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,R.-K. Weduwenhuis,2-33,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Weduwenhof,2-33,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Gasthuis ""St. Jan de Deo""",2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,"Gasthuis ""St. Joseph""",2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Gasthuis St. Joseph.,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het St. Elisabeth-Gasthuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het St. Joris-Gasthuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Het St.Elisabethgasthuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Nieuw St. Anthony Gasthuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Oud St. Anthony Gasthuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Alphonsushuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Andreagasthuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Anthonie-Gasthuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Anthonygasthuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Antoniusgasthuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Antoniusgasthuis.,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Bartholomeusgasthuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Catharinagasthuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,St. Franciscusgasthuis.,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Burgergasthuis.,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Binnengasthuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Wilhelminagasthuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Onze Lieve Vrouwe-Gasthuis,2-41,,
http://lod.cedar-project.nl/resource/v2/VT_1920_01_T,Ooglijdersgasthuis,2-41,,
